"adjusted.Year","adjusted.PgCO2_to_atmos_cumulative_global_alldepths","adjusted.China","adjusted.Vietnam","adjusted.Indonesia","adjusted.India","adjusted.Morocco","adjusted.Japan","adjusted.United.States","adjusted.South.Korea","adjusted.United.Kingdom","adjusted.Malaysia","adjusted.Argentina","adjusted.Myanmar","adjusted.Mexico","adjusted.Thailand","adjusted.Russia","adjusted.Norway","adjusted.Guinea","adjusted.Guinea.Bissau","adjusted.Namibia","adjusted.New.Zealand","adjusted.Denmark","adjusted.Angola","adjusted.Canada","adjusted.Iceland","adjusted.Pakistan","adjusted.Turkey","adjusted.Brazil","adjusted.Bangladesh","adjusted.South.Africa","adjusted.Ireland","adjusted.Netherlands","adjusted.Côte.d.Ivoire","adjusted.Germany","adjusted.Republ..of.Congo","adjusted.Guyana","unadjusted.Year","unadjusted.PgCO2_to_atmos_cumulative_global_alldepths","unadjusted.China","unadjusted.Vietnam","unadjusted.Indonesia","unadjusted.India","unadjusted.Morocco","unadjusted.Japan","unadjusted.United.States","unadjusted.South.Korea","unadjusted.United.Kingdom","unadjusted.Malaysia","unadjusted.Argentina","unadjusted.Myanmar","unadjusted.Mexico","unadjusted.Thailand","unadjusted.Russia","unadjusted.Norway","unadjusted.Guinea","unadjusted.Guinea.Bissau","unadjusted.Namibia","unadjusted.New.Zealand","unadjusted.Denmark","unadjusted.Angola","unadjusted.Canada","unadjusted.Iceland","unadjusted.Pakistan","unadjusted.Turkey","unadjusted.Brazil","unadjusted.Bangladesh","unadjusted.South.Africa","unadjusted.Ireland","unadjusted.Netherlands","unadjusted.Côte.d.Ivoire","unadjusted.Germany","unadjusted.Republ..of.Congo","unadjusted.Guyana"
100,55.8957887091943,31.2942615285183,0.0366002626087407,7.0002593947819e-07,0.110833789426324,0.225674772225082,0.567959289233243,1.19903296563936,0.473850373181251,1.80846271946483,0.373970620564326,0.115680247121963,0,0.00185634622294018,0.0418903707406881,1.99178373417256,0.858973036031341,0.0382251848686631,0.286516066593811,0.374499946621248,0.254934829472283,1.4294856498418,0.251663931487858,0.313773051603687,0.291445569884363,0,0.498431168082437,0.0928987512342818,0,0.357868299733642,0.489769548396179,1.23710456413483,0.0326526290706921,0.542751181274515,0.0828100048516259,0,100,60.6136615900485,31.6194295890733,0.0378330923028264,7.02104465936635e-07,0.118617832222066,0.32294709174015,0.593840983858665,1.2638580503246,0.49182290436297,1.96303331836631,0.374377010241,0.122485149945898,0,0.00230124886489017,0.0419209711917085,3.48459735019965,1.07408804681779,0.0462628272751845,0.307424914339018,0.533160037357915,0.3277635452792,1.630927289111,0.683871691245034,0.446088360992763,0.513645655016059,0,0.516259347499405,0.0949917365877326,0,0.401392483812918,0.578538730595315,1.2371066372259,0.034894938262835,0.542754320241217,0.141897116348626,0
101,56.4548383149718,31.5996346822471,0.036965577571294,7.06807518840895e-07,0.111923987039413,0.228222997585479,0.5736841849024,1.21100702471823,0.478599755727174,1.826106519496,0.377586861704523,0.116826076082045,0,0.00187760094059012,0.0422952845340134,2.01633976562081,0.867656530059838,0.0386392647856447,0.289407755900831,0.379085845808765,0.257664254650953,1.44350172469058,0.255771141712454,0.317091973305136,0.29445733135454,0,0.503360898594967,0.0938090144666398,0,0.361585061953339,0.494583108773773,1.24905426209019,0.0329842552260248,0.547993857958446,0.0838607466156414,0,101,61.1991527063276,31.9248540534692,0.0381985369709688,7.0888636817983e-07,0.119763608358608,0.326066564286139,0.599577126691996,1.27606615063221,0.496573614578015,1.98199502664647,0.377993264528981,0.123668282020222,0,0.00232347752970592,0.0423259022843809,3.51825644187687,1.08446308427661,0.0467096980576621,0.310394452089199,0.53831003914364,0.330929541837847,1.64668105507765,0.690477475970708,0.450397303326642,0.518607159733613,0,0.521246098897155,0.0959092990057267,0,0.405269691149494,0.584127062966289,1.24905633514853,0.0352320021494251,0.547996996966022,0.143267756215421,0
102,57.0139860032053,31.9050084722069,0.0373308947377385,7.13589100169018e-07,0.113014337210221,0.230773570561809,0.579409124231942,1.22298169180161,0.483349155163716,1.84375165096075,0.38120310296656,0.117972113147247,0,0.00189887276991937,0.0427001984724588,2.04091395896694,0.87634223252623,0.0390537249314346,0.292300346738004,0.383677327634561,0.260395842746687,1.45752002344723,0.259902549482974,0.320413017513683,0.29747151024507,0,0.508291215628282,0.0947193242707697,0,0.365302933046248,0.4993975337748,1.26100396004551,0.0333159367671179,0.553236534642411,0.0849147528649891,0,102,61.7846438226067,32.230278517865,0.0385639816391112,7.15668270423024e-07,0.12090938449515,0.329186036832128,0.605313269525326,1.28827425093982,0.501324324793059,2.00095673492664,0.381609518816961,0.124851414094547,0,0.00234570619452167,0.0427308333770534,3.55191553355409,1.09483812173544,0.0471565688401396,0.31336398983938,0.543460040929365,0.334095538396494,1.66243482104431,0.697083260696382,0.454706245660521,0.523568664451167,0,0.526232850294906,0.0968268614237207,0,0.40914689848607,0.589715395337263,1.26100603307116,0.0355690660360152,0.553239673690826,0.144638396082216,0
103,57.5732303578638,32.2103828802482,0.0376962140296778,7.20370683416036e-07,0.114104839304819,0.233326453920124,0.585134106562264,1.23495695676226,0.488098571066177,1.86139812422167,0.384819344347644,0.119118355708025,0,0.00192016128569783,0.0431051125530091,2.06550587661064,0.885030129950784,0.0394685578372031,0.2951938211723,0.388274301544407,0.263129569573065,1.47154055692226,0.26405784497396,0.323736178959902,0.300488120103338,0,0.513222108591394,0.0956296799919653,0,0.369021896092208,0.504212830285053,1.27295365800079,0.0336476728584513,0.558479211326409,0.0859719812238079,0,103,62.3701349388857,32.5357029822609,0.0389294263072536,7.22450172666218e-07,0.122055160631692,0.332305509378117,0.611049412358657,1.30048235124743,0.506075035008103,2.01991844320681,0.385225773104942,0.126034546168871,0,0.00236793485933742,0.0431357644697258,3.58557462523131,1.10521315919427,0.0476034396226171,0.316333527589561,0.54861004271509,0.337261534955141,1.67818858701096,0.703689045422056,0.459015187994399,0.528530169168721,0,0.531219601692656,0.0977444238417148,0,0.413024105822645,0.595303727708236,1.27295573099379,0.0359061299226052,0.55848235041563,0.146009035949011,0
104,58.1325700073469,32.5157578889509,0.0380615353723073,7.27152268537537e-07,0.115195492694785,0.235881611602732,0.590859131255147,1.24693280992744,0.492848003025098,1.87904594972456,0.388435585845084,0.120264801208886,0,0.00194146607486631,0.0435100267727589,2.09011510327627,0.893720209904324,0.039883756209725,0.29808816169889,0.392876679024887,0.265865411423587,1.48556333610233,0.268236721755592,0.32706145272905,0.303507174648681,0,0.518153567097227,0.0965400809908365,0,0.372741934597626,0.50902900516851,1.28490335595603,0.033979462678506,0.563721888010442,0.0870323897060624,0,104,62.9556260551648,32.8411274466568,0.039294870975396,7.29232074909412e-07,0.123200936768234,0.335424981924106,0.616785555191987,1.31269045155504,0.510825745223148,2.03888015148698,0.388842027392923,0.127217678243196,0,0.00239016352415317,0.0435406955623983,3.61923371690853,1.11558819665309,0.0480503104050947,0.319303065339742,0.553760044500814,0.340427531513789,1.69394235297761,0.71029483014773,0.463324130328278,0.533491673886275,0,0.536206353090406,0.0986619862597089,0,0.416901313159221,0.60089206007921,1.28490542891642,0.0362431938091953,0.563725027140435,0.147379675815806,0
105,58.6920036228381,32.8211334815899,0.0384268586942222,7.33933855491102e-07,0.116286296757073,0.238439008690021,0.596584197692902,1.25890924205765,0.497597450645584,1.89669513798294,0.39205182745629,0.121411447146692,0,0.00196278673614193,0.0439149411289067,2.11474124496893,0.902412460957025,0.0402993129273527,0.300983351231069,0.39748437353759,0.268603345057045,1.49958837212439,0.272438876826456,0.330388834236021,0.306528687743897,0,0.523085580959139,0.0974505266427548,0,0.376463032479968,0.513846065259951,1.29685305391122,0.0343113054195723,0.568964564694509,0.0880959367275332,0,105,63.5411171714439,33.1465519110527,0.0396603156435384,7.36013977152606e-07,0.124346712904775,0.338544454470095,0.622521698025317,1.32489855186265,0.515576455438192,2.05784185976714,0.392458281680903,0.12840081031752,0,0.00241239218896892,0.0439456266550707,3.65289280858575,1.12596323411192,0.0484971811875722,0.322272603089923,0.558910046286539,0.343593528072436,1.70969611894427,0.716900614873404,0.467633072662156,0.538453178603829,0,0.541193104488156,0.0995795486777029,0,0.420778520495797,0.606480392450184,1.29685512683905,0.0365802576957854,0.568967703865239,0.148750315682601,0
106,59.2515299167314,33.1265096421013,0.0387921839272366,7.40715444236186e-07,0.117377250873906,0.240998611363358,0.602309305277555,1.27088624432648,0.502346913546681,1.91434569956336,0.395668069178761,0.122558291069031,0,0.00198412287963815,0.0443198556187496,2.13938392798726,0.91110687262938,0.0407152210360351,0.303879373090304,0.402097300456427,0.271343347683472,1.51361567625118,0.276664010640485,0.333718319201532,0.309552673368147,0,0.528018140187492,0.098361016337327,0,0.380185174052982,0.518664017358037,1.30880275186637,0.0346432002875562,0.574207241378613,0.089162581116456,0,106,64.1266082877229,33.4519763754486,0.0400257603116808,7.427958793958e-07,0.125492489041317,0.341663927016084,0.628257840858648,1.33710665217026,0.520327165653236,2.07680356804731,0.396074535968884,0.129583942391844,0,0.00243462085378467,0.0443505577477432,3.68655190026297,1.13633827157074,0.0489440519700497,0.325242140840104,0.564060048072264,0.346759524631083,1.72544988491092,0.723506399599077,0.471942014996035,0.543414683321383,0,0.546179855885906,0.100497111095697,0,0.424655727832372,0.612068724821158,1.30880482476168,0.0369173215823754,0.574210380590044,0.150120955549396,0
107,59.8111476411285,33.4318863550524,0.0391575110062142,7.47497034734027e-07,0.118468354432662,0.243560386869029,0.608034453430063,1.28286380830142,0.507096391360775,1.93199764507137,0.399284311010087,0.123705330572668,0,0.00200547412649879,0.0447247702396789,2.1640427979891,0.919803435345226,0.041131473745388,0.306776210996445,0.406715377007892,0.274085396950661,1.52764525984789,0.280911827128494,0.337049903629516,0.31257914559118,0,0.53295123498627,0.0992715494778953,0,0.383908344012621,0.523482868218851,1.32075244982148,0.0349751465017841,0.579449918062752,0.0902322821229032,0,107,64.712099404002,33.7574008398445,0.0403912049798232,7.49577781638994e-07,0.126638265177859,0.344783399562073,0.633993983691978,1.34931475247787,0.525077875868281,2.09576527632748,0.399690790256865,0.130767074466169,0,0.00245684951860042,0.0447554888404156,3.72021099194019,1.14671330902957,0.0493909227525273,0.328211678590285,0.569210049857989,0.34992552118973,1.74120365087758,0.730112184324751,0.476250957329914,0.548376188038937,0,0.551166607283657,0.101414673513691,0,0.428532935168948,0.617657057192132,1.32075452268431,0.0372543854689655,0.579453057314848,0.15149159541619,0
108,60.3708555863997,33.7372636056113,0.0395228398689093,7.54278626947537e-07,0.119559606825783,0.246124303483228,0.613759641589573,1.29484192592577,0.511845883733014,1.94965098513813,0.402900552947941,0.124852563302053,0,0.00202684010854546,0.0451296849891745,2.1887175191065,0.928502140386776,0.0415480644248191,0.309673849058079,0.411338522214058,0.276829470931204,1.54167713435999,0.285182033714691,0.340383583785672,0.315608118548886,0,0.537884855749732,0.100182125481061,0,0.387632527423623,0.528302624549871,1.33270214777654,0.0353071432948071,0.584692594746929,0.0913049994269942,0,108,65.2975905202811,34.0628253042403,0.0407566496479655,7.56359683882189e-07,0.127784041314401,0.347902872108062,0.639730126525308,1.36152285278548,0.529828586083325,2.11472698460764,0.403307044544846,0.131950206540493,0,0.00247907818341617,0.045160419933088,3.75387008361741,1.1570883464884,0.0498377935350048,0.331181216340466,0.574360051643714,0.353091517748378,1.75695741684423,0.736717969050425,0.480559899663792,0.553337692756491,0,0.556153358681407,0.102332235931685,0,0.432410142505524,0.623245389563106,1.33270422060695,0.0375914493555556,0.584695734039652,0.152862235282985,0
109,60.930652579808,34.0426413795191,0.0398881704558175,7.6106022084122e-07,0.12065100745069,0.248690330478055,0.619484869212701,1.30682058950132,0.516595390320773,1.96730573040769,0.406516794990079,0.1259999869479,0,0.00204822046793782,0.0455345998648014,2.21340777310676,0.937202979851557,0.0419649865997124,0.312572271763049,0.415966656838141,0.279575548110052,1.55571131129228,0.289474341328532,0.343719356177124,0.318639606420124,0,0.542818993059114,0.101092743776235,0,0.391357709706711,0.533123293004359,1.34465184573156,0.0356391899122036,0.589935271431144,0.0923806931460157,0,109,65.8830816365601,34.3682497686362,0.0411220943161079,7.63141586125383e-07,0.128929817450943,0.351022344654051,0.645466269358639,1.37373095309309,0.53457929629837,2.13368869288781,0.406923298832826,0.133133338614818,0,0.00250130684823192,0.0455653510257605,3.78752917529463,1.16746338394722,0.0502846643174823,0.334150754090648,0.579510053429439,0.356257514307025,1.77271118281088,0.743323753776099,0.484868841997671,0.558299197474045,0,0.561140110079157,0.103249798349679,0,0.4362873498421,0.62883372193408,1.34465391852958,0.0379285132421456,0.589938410764457,0.15423287514978,0
110,61.490537484191,34.348019663064,0.0402535027100348,7.67841816381082e-07,0.121742555709699,0.251258438088513,0.625210135772861,1.318799791672,0.521344910793129,1.98496189152496,0.410133037134331,0.127147599245814,0,0.00206961485684611,0.0459395148642054,2.2381132585966,0.945905946611183,0.0423822339476736,0.315471463969146,0.420599703332479,0.282323607372543,1.56974780218901,0.293788464412255,0.347057217533147,0.321673623404786,0,0.547753637679373,0.102003403805201,0,0.395083876626366,0.537944880176164,1.35660154368653,0.0359712856123826,0.595177948115397,0.0934593238405293,0,110,66.4685727528392,34.6736742330321,0.0414875389842503,7.69923488368577e-07,0.130075593587485,0.35414181720004,0.651202412191969,1.3859390534007,0.539330006513414,2.15265040116798,0.410539553120807,0.134316470689142,0,0.00252353551304767,0.0459702821184329,3.82118826697186,1.17783842140605,0.0507315350999599,0.337120291840829,0.584660055215164,0.359423510865672,1.78846494877754,0.749929538501773,0.48917778433155,0.563260702191599,0,0.566126861476907,0.104167360767673,0,0.440164557178675,0.634422054305054,1.35660361645221,0.0382655771287357,0.595181087489261,0.155603515016575,0
111,62.0505091966954,34.653398443056,0.0406188365771261,7.7462341353455e-07,0.122834251009946,0.253828597480476,0.6309354407596,1.33077952540822,0.526094444830373,2.00261947912421,0.413749279378604,0.128295397974983,0,0.00209102293713552,0.046344429985109,2.26283369026643,0.954611034271887,0.0427998002948399,0.318371410894969,0.425237585788776,0.285073627992909,1.58378661861507,0.298124120924417,0.350397164786922,0.324710183703083,0,0.552688780555964,0.102914105021712,0,0.398811014279169,0.542767392594897,1.36855124164145,0.0363034296663864,0.600420624799689,0.0945408525195387,0,111,67.0540638691183,34.979098697428,0.0418529836523927,7.76705390611771e-07,0.131221369724027,0.357261289746029,0.656938555025299,1.39814715370831,0.544080716728458,2.17161210944815,0.414155807408788,0.135499602763466,0,0.00254576417786342,0.0463752132111054,3.85484735864908,1.18821345886487,0.0511784058824374,0.34008982959101,0.589810057000889,0.362589507424319,1.80421871474419,0.756535323227447,0.493486726665428,0.568222206909153,0,0.571113612874657,0.105084923185667,0,0.444041764515251,0.640010386676028,1.36855331437484,0.0386026410153258,0.600423764214066,0.15697415488337,0
112,62.6105666475664,34.9587777068027,0.0409841720050004,7.814050122704e-07,0.123926092763323,0.256400780719621,0.636660783677981,1.3427597839921,0.530843992123536,2.02027850381831,0.417365521720871,0.129443380956922,0,0.00211244438006189,0.0467493452253082,2.28756879817228,0.963318237136735,0.043217679612256,0.32127209811096,0.429880229890465,0.287825589623206,1.59782777213829,0.302481032339722,0.353739195058265,0.327749301495987,0,0.557624412811667,0.103824846891095,0,0.40253910908265,0.54759083672149,1.38050093959633,0.0366356213576945,0.60566330148402,0.095625240644783,0,112,67.6395549853974,35.2845231618239,0.0422184283205351,7.83487292854965e-07,0.132367145860568,0.360380762292018,0.66267469785863,1.41035525401592,0.548831426943503,2.19057381772831,0.417772061696768,0.136682734837791,0,0.00256799284267917,0.0467801443037778,3.8885064503263,1.1985884963237,0.051625276664915,0.343059367341191,0.594960058786614,0.365755503982967,1.81997248071085,0.763141107953121,0.497795668999307,0.573183711626707,0,0.576100364272407,0.106002485603661,0,0.447918971851827,0.645598719047002,1.38050301229747,0.0389397049019158,0.60566644093887,0.158344794750165,0
113,63.1707087989844,35.2641574420878,0.0413495089437935,7.88186612558684e-07,0.12501808038641,0.258974960741292,0.642386164047982,1.35474056100331,0.535593552373946,2.03793897618838,0.420981764159176,0.130591546054263,0,0.00213387886597816,0.0471542605826688,2.31231832705285,0.972027550169458,0.0436358660123182,0.324173511530615,0.434527562867079,0.290579472282682,1.61187127431272,0.306858923645425,0.35708330563731,0.330790990926812,0,0.562560525743443,0.10473562888988,0,0.406268147764634,0.552415218944095,1.39245063755116,0.0369678599820268,0.610905978168392,0.09671245013422,0,113,68.2250461016764,35.5899476262198,0.0425838729886775,7.90269195098159e-07,0.13351292199711,0.363500234838007,0.66841084069196,1.42256335432353,0.553582137158547,2.20953552600848,0.421388315984749,0.137865866912115,0,0.00259022150749492,0.0471850753964503,3.92216554200352,1.20896353378252,0.0520721474473925,0.346028905091372,0.600110060572338,0.368921500541614,1.8357262466775,0.769746892678794,0.502104611333185,0.578145216344261,0,0.581087115670158,0.106920048021655,0,0.451796179188402,0.651187051417975,1.3924527102201,0.0392767687885059,0.610909117663674,0.15971543461696,0
114,63.7309346439477,35.5695376371489,0.0417148473457582,7.94968214370664e-07,0.126110213300413,0.261551111321271,0.648111581403926,1.36672185030558,0.540343125292799,2.05560090677418,0.424598006691626,0.131739891169594,0,0.00215532608405132,0.0475591760551233,2.3370820356795,0.98073896895983,0.0440543537452878,0.327075637401886,0.439179513450497,0.293335256347529,1.62591713666286,0.311257523334569,0.360429493969083,0.333835266083886,0,0.567497110819338,0.105646450505442,0,0.40999811735305,0.557240545574328,1.40440033550594,0.037300144847149,0.616148654852804,0.09780244336476,0,114,68.8105372179555,35.8953720906156,0.0429493176568199,7.97051097341353e-07,0.134658698133652,0.366619707383995,0.67414698352529,1.43477145463114,0.558332847373591,2.22849723428865,0.42500457027273,0.13904899898644,0,0.00261245017231067,0.0475900064891227,3.95582463368074,1.21933857124135,0.05251901822987,0.348998442841553,0.605260062358063,0.372087497100261,1.85148001264415,0.776352677404468,0.506413553667064,0.583106721061815,0,0.586073867067908,0.10783761043965,0,0.455673386524978,0.656775383788949,1.40440240814273,0.0396138326750959,0.616151794388479,0.161086074483755,0
115,64.2912432052002,35.8749182806574,0.0420801871651596,8.01749817678748e-07,0.127202490931112,0.264129207047456,0.653837035293927,1.37870364603397,0.54509271060075,2.07326430606499,0.428214249316389,0.132888414244349,0,0.0021767857319893,0.0479640916406682,2.36185969623712,0.989452489690524,0.0444731371958741,0.32997846229875,0.443836011832978,0.296092922541032,1.63996537066892,0.315676563396302,0.363777757638932,0.336882140984279,0,0.57243415967542,0.106557311235662,0,0.41372900516619,0.562066822843828,1.41635003346067,0.0376324752726781,0.621391331537258,0.0988951831743038,0,115,69.3960283342346,36.2007965550115,0.0433147623249623,8.03832999584548e-07,0.135804474270194,0.369739179929984,0.679883126358621,1.44697955493875,0.563083557588636,2.24745894256882,0.42862082456071,0.140232131060764,0,0.00263467883712642,0.0479949375817951,3.98948372535796,1.22971360870018,0.0529658890123476,0.351967980591734,0.610410064143788,0.375253493658908,1.86723377861081,0.782958462130142,0.510722496000943,0.588068225779369,0,0.591060618465658,0.108755172857644,0,0.459550593861554,0.662363716159923,1.41635210606536,0.039950896561686,0.621394471113283,0.16245671435055,0
116,64.8516335342006,36.1802993616999,0.042445528358177,8.08531422456433e-07,0.128294912708799,0.266709223292395,0.659562525279375,1.39068594258257,0.549842308027531,2.09092918449095,0.431830492031693,0.134037113257737,0,0.00219825751577744,0.0483690073373606,2.38665109373377,0.998168109105396,0.044892210879889,0.332881973112973,0.448496989626855,0.298852451924079,1.65401598775284,0.320115779303494,0.367128094358797,0.339931629558537,0,0.577371664112752,0.107468210588602,0,0.417460798803367,0.56689405690112,1.42829973141535,0.03796485058989,0.626634008221754,0.0999906328631377,0,116,69.9815194505136,36.5062210194074,0.0436802069931047,8.10614901827742e-07,0.136950250406736,0.372858652475973,0.685619269191951,1.45918765524636,0.56783426780368,2.26642065084898,0.432237078848691,0.141415263135088,0,0.00265690750194216,0.0483998686744676,4.02314281703518,1.240088646159,0.0534127597948251,0.354937518341915,0.615560065929513,0.378419490217556,1.88298754457746,0.789564246855816,0.515031438334821,0.593029730496923,0,0.596047369863408,0.109672735275638,0,0.463427801198129,0.667952048530897,1.42830180398799,0.0402879604482761,0.626637147838087,0.163827354217345,0
117,65.4121047101309,36.485680869759,0.0428108708828114,8.15313028678249e-07,0.129387478068233,0.26929113618668,0.665288050934422,1.40266873459289,0.55459191731158,2.10859555241503,0.43544673483582,0.135185986225706,0,0.00221974114942416,0.0487739231433161,2.41145602543767,1.00688582447912,0.0453115694409725,0.335786157046048,0.453162379825823,0.301613825886019,1.66806899926538,0.324574909997884,0.370480501954244,0.342983745636403,0,0.582309616094414,0.108379148082194,0,0.421193486135987,0.571722253808769,1.44024942936998,0.0382972701415272,0.631876684906292,0.101088756194735,0,117,70.5670105667927,36.8116454838033,0.0440456516612471,8.17396804070936e-07,0.138096026543278,0.375978125021962,0.691355412025281,1.47139575555397,0.572584978018724,2.28538235912915,0.435853333136672,0.142598395209413,0,0.00267913616675791,0.04880479976714,4.0568019087124,1.25046368361783,0.0538596305773026,0.357907056092096,0.620710067715238,0.381585486776203,1.89874131054412,0.79617003158149,0.5193403806687,0.597991235214477,0,0.601034121261158,0.110590297693632,0,0.467305008534705,0.673540380901871,1.44025150191062,0.0406250243348661,0.631879824562892,0.16519799408414,0
118,65.9726558389439,36.7910627946969,0.0431762146987975,8.22094636319708e-07,0.130480186448585,0.27187492259317,0.671013611845508,1.41465201694272,0.559341538199684,2.12626342012542,0.43906297772711,0.136335031199963,0,0.00224123635471548,0.0491788390567059,2.43627430033949,1.01560563358812,0.0457312076473899,0.338691001601318,0.457832116767713,0.304377026135857,1.68212441647386,0.329053697872933,0.373834978352264,0.346038502933464,0,0.58724800774255,0.109290123243944,0,0.424927055298986,0.576551419540806,1.45219912732456,0.0386297332816098,0.637119361590874,0.102189517396008,0,118,71.1525016830718,37.1170699481992,0.0444110963293895,8.2417870631413e-07,0.139241802679819,0.379097597567951,0.697091554858612,1.48360385586158,0.577335688233769,2.30434406740932,0.439469587424652,0.143781527283737,0,0.00270136483157366,0.0492097308598125,4.09046100038962,1.26083872107665,0.0543065013597802,0.360876593842277,0.625860069500963,0.38475148333485,1.91449507651077,0.802775816307164,0.523649323002578,0.602952739932031,0,0.606020872658908,0.111507860111626,0,0.471182215871281,0.679128713272845,1.45220119983325,0.0409620882214562,0.637122501287696,0.166568633950935,0
119,66.5332860524436,37.096445126738,0.0435415597675211,8.28876245357249e-07,0.13157303729339,0.274460560082013,0.676739207610897,1.42663578473551,0.564091170446648,2.14393279782845,0.44267922070395,0.137484246267011,0,0.00226274286097798,0.0495837550757546,2.46110573863874,1.02432753468278,0.0461511203889004,0.341596494576283,0.462506136098686,0.307142034693771,1.69618225055078,0.333551888754591,0.377191521569775,0.349095915038707,0,0.592186831335467,0.110201135610646,0,0.428661494682619,0.58138155998041,1.4641488252791,0.0389622393752466,0.642362038275499,0.103292881157056,0,119,71.7379927993509,37.4224944125951,0.0447765409975319,8.30960608557324e-07,0.140387578816361,0.38221707011394,0.702827697691942,1.49581195616919,0.582086398448813,2.32330577568949,0.443085841712633,0.144964659358062,0,0.00272359349638941,0.0496146619524849,4.12412009206684,1.27121375853548,0.0547533721422577,0.363846131592458,0.631010071286688,0.387917479893497,1.93024884247742,0.809381601032838,0.527958265336457,0.607914244649585,0,0.611007624056659,0.11242542252962,0,0.475059423207857,0.684717045643819,1.46415089775588,0.0412991521080463,0.642365178012501,0.16793927381773,0
120,67.0939945074024,37.4018278564542,0.0439069060519408,8.35657855768201e-07,0.1326660300505,0.277048026906468,0.682464837840236,1.43862003329028,0.568840813814974,2.16160369564192,0.446295463764782,0.138633629547236,0,0.00228426040484997,0.0499886711987381,2.48595017125261,1.03305152646078,0.0465713026736967,0.344502624055085,0.467184374738762,0.309908833882928,1.71024251256326,0.338069231880144,0.380550129702809,0.352155995402919,0,0.59712607930476,0.111112184728108,0,0.432396792924597,0.586212680917835,1.47609852323357,0.0392947877984492,0.647604714960168,0.104398812630443,0,120,72.3234839156299,37.727918876991,0.0451419856656743,8.37742510800518e-07,0.141533354952903,0.385336542659929,0.708563840525272,1.5080200564768,0.586837108663858,2.34226748396965,0.446702096000614,0.146147791432386,0,0.00274582216120516,0.0500195930451574,4.15777918374406,1.28158879599431,0.0552002429247352,0.366815669342639,0.636160073072413,0.391083476452145,1.94600260844408,0.815987385758511,0.532267207670335,0.612875749367139,0,0.615994375454409,0.113342984947614,0,0.478936630544432,0.690305378014793,1.47610059567851,0.0416362159946363,0.647607854737305,0.169309913684525,0
121,67.6547803847106,37.7072109747489,0.044272253516514,8.42439467530731e-07,0.133759164172037,0.279637301979482,0.688190502154128,1.45060475813191,0.57359046807455,2.17927612358889,0.44991170690809,0.139783179194022,0,0.00230578873006045,0.050393587423981,2.51080743934615,1.04177760804168,0.0469917496254164,0.34740937840117,0.471866770848622,0.312677406321601,1.7243052134631,0.342605479875303,0.383910800916341,0.35521875732793,0,0.602065744232484,0.112023270150896,0,0.436132938902531,0.591044788048573,1.488048221188,0.0396273779379469,0.652847391644882,0.105507277430051,0,121,72.908975031909,38.0333433413868,0.0455074303338167,8.44524413043712e-07,0.142679131089445,0.388456015205918,0.714299983358603,1.52022815678441,0.591587818878902,2.36122919224982,0.450318350288594,0.147330923506711,0,0.00276805082602091,0.0504245241378298,4.19143827542128,1.29196383345313,0.0556471137072128,0.36978520709282,0.641310074858138,0.394249473010792,1.96175637441073,0.822593170484185,0.536576150004214,0.617837254084693,0,0.620981126852159,0.114260547365608,0,0.482813837881008,0.695893710385767,1.48805029360114,0.0419732798812264,0.652850531462109,0.17068055355132,0
122,68.2156428885547,38.0125944728439,0.0446376021271262,8.49221080623807e-07,0.13485243911435,0.282228364851017,0.693916200183728,1.4625899549819,0.578340133002363,2.19695009159193,0.453527950132409,0.140932893392899,0,0.00232732758721555,0.0507985037498552,2.53567739388245,1.05050577894245,0.0474124564802225,0.350316746250131,0.476553263797608,0.31544773491556,1.73837036407764,0.347160388729697,0.387273533434736,0.358284213956628,0,0.607005818848359,0.112934391442078,0,0.439869921726692,0.595877886971725,1.49999791914238,0.0399600091910048,0.658090068329642,0.106618241629538,0,122,73.4944661481881,38.3387678057827,0.0458728750019591,8.51306315286907e-07,0.143824907225987,0.391575487751907,0.720036126191933,1.53243625709202,0.596338529093946,2.38019090052999,0.453934604576575,0.148514055581035,0,0.00279027949083666,0.0508294552305023,4.2250973670985,1.30233887091196,0.0560939844896903,0.372754744843001,0.646460076643862,0.397415469569439,1.97751014037739,0.829198955209859,0.540885092338093,0.622798758802247,0,0.625967878249909,0.115178109783602,0,0.486691045217584,0.70148204275674,1.49999999152377,0.0423103437678165,0.658093208186914,0.172051193418115,0
123,68.7765812456277,38.3179783422653,0.0450029518510257,8.56002695027158e-07,0.135945854337964,0.284821195686104,0.699641931570353,1.47457561974952,0.583089808382218,2.21462560946773,0.457144193436313,0.142082770360724,0,0.00234887673359234,0.0512034201747776,2.56055989519183,1.05923603905423,0.0478334185839544,0.353224716502722,0.481243794132875,0.318219802850732,1.75243797510121,0.351733717770898,0.390638325532785,0.361352378263728,0,0.611946296027018,0.113845548172985,0,0.443607730733049,0.600711983188585,1.5119476170967,0.0402926809652429,0.663332745014447,0.107731671760431,0,123,74.0799572644672,38.6441922701786,0.0462383196701015,8.58088217530101e-07,0.144970683362529,0.394694960297896,0.725772269025263,1.54464435739963,0.601089239308991,2.39915260881016,0.457550858864556,0.149697187655359,0,0.00281250815565241,0.0512343863231747,4.25875645877572,1.31271390837078,0.0565408552721679,0.375724282593182,0.651610078429587,0.400581466128086,1.99326390634404,0.835804739935533,0.545194034671971,0.6277602635198,0,0.630954629647659,0.116095672201596,0,0.490568252554159,0.707070375127714,1.5119496894464,0.0426474076544065,0.663335884911718,0.17342183328491,0
