"Year","PgCO2_per_year_to_atmos_global_all_depths","China","Vietnam","Indonesia","India","Morocco","Japan","United States","South Korea","United Kingdom","Malaysia","Argentina","Myanmar","Mexico","Thailand","Russia","Norway","Guinea","Guinea-Bissau","Namibia","New Zealand","Denmark","Angola","Canada","Iceland","Pakistan","Turkey","Brazil","Bangladesh","South Africa","Ireland","Netherlands","Côte d'Ivoire","Germany","Republ. of Congo","Guyana"
88,1.40189986058162,0.768361268222777,0.000919087630145362,1.70641035431594e-08,0.00273660253679548,0.00629531384040384,0.0144031602997158,0.0300985895498006,0.0119497445662928,0.0443444982531713,0.00909939460310153,0.00287331176908266,0,5.25568119713635e-05,0.00101886045707877,0.0607647469259683,0.0217483729909946,0.00102257223231441,0.00723019609855388,0.0112634185258004,0.00676663279445948,0.0351787270565282,0.00919761578686149,0.00825922753587501,0.00748200796138548,0,0.0123752191202072,0.00228820175386585,0,0.0092978385501907,0.0120788073154045,0.0300685413401865,0.000831779383749808,0.013191935158004,0.00249072649464245,0
89,1.40223006851964,0.768364079496851,0.000919098875180767,1.70641118621268e-08,0.00273701597229752,0.00630336853654292,0.0144033097370592,0.030100818973195,0.0119498137964761,0.0443475093644351,0.00909939508994392,0.00287397240244383,0,5.26239116510985e-05,0.00101886102008837,0.0608423083267674,0.0217551093452586,0.00102392055186287,0.00723340978242879,0.0112823369811996,0.00677333005457422,0.0351840435385546,0.00927244738261389,0.0082650298098988,0.00748770524044491,0,0.0123772283083337,0.00228835472812201,0,0.00930156966008906,0.012080718880256,0.0300685413401408,0.000831959460563226,0.0131919351580566,0.00250078193967658,0
90,1.402553882361,0.768366790701597,0.000919109624928252,1.70641198885227e-08,0.00273742742870254,0.00631126224985773,0.014403456101409,0.0301029898704953,0.0119498808884061,0.044350534890786,0.00909939556209601,0.00287462322180917,0,5.26892192738833e-05,0.00101886156672242,0.0609171484557014,0.0217617396294652,0.00102524125912438,0.00723655653444583,0.0113009001114273,0.00677993818910716,0.0351893658864234,0.00934640114582059,0.00827078974136739,0.00749341417044073,0,0.0123792006760213,0.0022885050608386,0,0.00930523069892909,0.012082644330872,0.0300685413400907,0.000832136799960997,0.0131919351581112,0.00251072565874861,0
91,1.40287152973248,0.768369406624545,0.000919119907175883,1.70641276385944e-08,0.00273783694110662,0.0063189999666131,0.01440359950904,0.0301051051037382,0.0119499459334389,0.0443535759629721,0.0090993960202332,0.00287526448056072,0,5.27527902982938e-05,0.00101886209778491,0.0609894069989496,0.0217682697565942,0.00102653494724235,0.00723963784208792,0.0113191182014506,0.00678645937150457,0.0351946961253465,0.00941947990481861,0.00827650987284948,0.00749913690172083,0,0.0123811369284489,0.00228865283351262,0,0.00930882390774708,0.0120845841089645,0.0300685413400367,0.000832311441608017,0.0131919351581676,0.00252055722351903,0
92,1.40318322851542,0.768371931775311,0.000919129747827992,1.7064135127525e-08,0.0027382445421,0.00632658653135827,0.0144037400707246,0.0301071673769217,0.0119500090180168,0.0443566336443983,0.00909939646499136,0.00287589642222833,0,5.28146782080243e-05,0.00101886261402823,0.0610592161443212,0.0217747053823399,0.00102780220243974,0.00724265517121003,0.0113370010680251,0.00679289569608526,0.0352000361635101,0.0094916871081812,0.00828219261704996,0.0075048754596396,0,0.0123830377555653,0.00228879812380187,0,0.00931235142422291,0.0120865386188357,0.0300685413399788,0.000832483425167561,0.0131919351582261,0.00253027634450182,0
93,1.40348918730729,0.768374370404812,0.000919139171055873,1.70641423695113e-08,0.00273865026202323,0.00633402664951103,0.0144038778920626,0.0301091792463338,0.0119500702240071,0.0443597089325972,0.00909939689697015,0.00287651928097368,0,5.28749345927667e-05,0.001018863116157,0.0611267010203917,0.0217810519146093,0.00102904360347093,0.00724560996517463,0.0113545580894894,0.0067992491816737,0.0352053877947554,0.00956302677392099,0.00828784026138765,0.0075106317469944,0,0.0123849038328626,0.00228894100575359,0,0.00931581528876377,0.0120885082281547,0.0300685413399171,0.000832652790247918,0.0131919351582864,0.00253988286174945,0
94,1.40378961014191,0.768376726523021,0.000919148199434717,1.7064149377836e-08,0.00273905412919751,0.00634132488999847,0.0144040130737848,0.0301111431300936,0.0119501296290089,0.0443628027607365,0.00909939731673505,0.00287713328205079,0,5.29336092253635e-05,0.00101886360483154,0.0611919801113173,0.0217873145227861,0.00103025972114116,0.00724850364410546,0.0113717982333514,0.00680552177503924,0.0352107527013946,0.00963350344202172,0.00829345497251483,0.00751640754666033,0,0.0123867358220645,0.00228908155001799,0,0.00931921745017014,0.0120904932688386,0.0300685413398518,0.000832819576353182,0.0131919351583485,0.00254937673595949,0
95,1.40408468515299,0.768379003915136,0.00091915685406827,1.70641561649337e-08,0.00273945617013246,0.00634848568794507,0.0144041457120328,0.0301130613169658,0.011950187306634,0.0443659159992201,0.00909939772481984,0.00287773864224011,0,5.29907501354189e-05,0.00101886408067111,0.0612551656481706,0.0217934981467587,0.00103145111788928,0.00725133760425373,0.0113887300818309,0.00681171535415601,0.0352161324571464,0.00970312213009363,0.00829903880077677,0.00752220452440357,0,0.0123885343717409,0.00228921982404828,0,0.00932255977091239,0.0120924940380236,0.030068541339783,0.000832983822838081,0.0131919351584127,0.00255875804000053,0
96,1.40437459447317,0.768381206156873,0.000919165154702275,1.70641627424514e-08,0.00273985640971283,0.00635551334740146,0.014404275898618,0.0301149359745088,0.0119502433267636,0.0443690494573321,0.00909939812172855,0.00287833557026152,0,5.30464036795408e-05,0.00101886454425695,0.0613163639775897,0.0217996075056979,0.00103261834742894,0.0072541132174688,0.0114053618555213,0.00681783173128936,0.0352215285301657,0.00977188829196274,0.00830459368460215,0.00752802423184637,0,0.0123903001178559,0.0022893558922874,0,0.00932584403205138,0.0120945107991075,0.0300685413397107,0.000833145568866736,0.0131919351584785,0.00256802695085338,0
97,1.40465951378584,0.768383336627994,0.000919173119827937,1.70641691213048e-08,0.00274025487136642,0.00636241204410602,0.0144044037212617,0.0301167691566254,0.0119502977557839,0.0443722038849104,0.00909939850793736,0.00287892426716398,0,5.31006146083792e-05,0.00101886499613487,0.0613756759087261,0.0218056471065883,0.00103376195444393,0.00725683183076601,0.0114217014353039,0.00682387265592278,0.035226942286156,0.00983980777901223,0.00831012145482266,0.00753386810956248,0,0.0123920336842564,0.00228948981634211,0,0.00932907193782618,0.0120965437828549,0.0300685413396352,0.00083330485337508,0.0131919351585464,0.00257718374195985,0
98,1.40493961156057,0.768385398525159,0.000919180766776351,1.70641753117297e-08,0.00274065157721476,0.00636918582827012,0.0144045292638151,0.0301185628105508,0.0119503506568006,0.0443753799740835,0.00909939888389667,0.00287950492669419,0,5.31534261306215e-05,0.00101886543681792,0.061433197039406,0.0218116212525044,0.00103488247433367,0.00725949476598703,0.0114377563826582,0.006829839817535,0.0352323749915531,0.00990688680410424,0.0083156238389157,0.00753973749028421,0,0.0123937356831105,0.00228962165514682,0,0.00933224511993616,0.0120985931885469,0.0300685413395564,0.000833461715036823,0.013191935158616,0.00258622877597079,0
99,1.40521504940866,0.768387394873711,0.000919188111804697,1.70641813233298e-08,0.00274104654820854,0.00637583862738211,0.0144046526064676,0.0301203187833377,0.0119504020898415,0.044378578361033,0.00909939925003251,0.0028800777356459,0,5.32048799740906e-05,0.00101886586678865,0.0614890180624732,0.0218175340506336,0.00103598043300464,0.00726210331954287,0.0114535339584837,0.00683573484823098,0.0352378278167449,0.00997313190791766,0.00832110246516442,0.00754563360219709,0,0.0123954067152986,0.0022897514651157,0,0.00933536514154029,0.0121006591851703,0.0300685413394749,0.000833616192232742,0.0131919351586874,0.0025951624978828,0
100,1.40548598242017,0.768389328538498,0.000919195170175123,1.70641871651203e-08,0.00274143980424881,0.00638237424902135,0.0144047738259385,0.0301220388278617,0.0119504521120352,0.0443817996277556,0.00909939960674807,0.00288064287419022,0,5.32550164440943e-05,0.00101886628650123,0.0615432250532528,0.0218233894200473,0.00103705634670403,0.00726465876223573,0.0114690411405579,0.00684155932524241,0.0352433018393375,0.0100385499275514,0.00832655886673288,0.00755155757230784,0,0.0123970473707657,0.00228987930028533,0,0.00933843350099179,0.0121027419126325,0.0300685413393901,0.000833768323023079,0.0131919351587607,0.00260398542855183,0
101,1.40575255948243,0.768391202233984,0.000919201956226865,1.70641928455687e-08,0.00274183136429572,0.00638879638367577,0.0144048929956544,0.0301237246084102,0.0119505007777842,0.0443850443038701,0.00909939995442538,0.00288120051618703,0,5.33038744791553e-05,0.00101886669638346,0.0615958997391647,0.0218291910992123,0.00103811072189223,0.00726716233915261,0.0114842846397275,0.00684731477329997,0.0352487980474373,0.0101031479672452,0.00833199448564921,0.00755751042986228,0,0.0123986582288368,0.00229000521244833,0,0.00934145163533129,0.0121048414829913,0.0300685413393023,0.000833918145122852,0.0131919351588358,0.00261269815857155,0
102,1.40601492357953,0.768393018533548,0.000919208483442402,1.70641983726321e-08,0.00274222124646562,0.00639510860755769,0.0144050101859197,0.0301253777058729,0.01195054813892,0.0443883128684153,0.00909940029342664,0.0028817508294811,0,5.33514917042569e-05,0.00101886709683863,0.061647119752378,0.0218349426532606,0.00103914405515043,0.0072696152696236,0.011499270914939,0.00685300266688485,0.0352543173429386,0.010166933371088,0.00833741067669824,0.00756349310980269,0,0.0124002398585039,0.00229012925127792,0,0.0093444209235546,0.0121069579816955,0.0300685413392118,0.000834065695879917,0.0131919351589126,0.00262130134250274,0
103,1.40627321207567,0.76839477987806,0.000919214764508053,1.70642037537921e-08,0.00274260946811805,0.00640131438541082,0.0144051254640686,0.0301269996225628,0.0119505942448474,0.0443916057516705,0.00909940062409498,0.00288229397618043,0,5.33979044817223e-05,0.0010188674882471,0.061696958866401,0.0218406474810064,0.00104015683312059,0.00727201874724104,0.0115140061871964,0.00685862443236945,0.0352598605448126,0.0102299136975796,0.00834280871121348,0.00756950645624343,0,0.0124017928186828,0.00229025146444477,0,0.00934734268967033,0.0121090914688265,0.030068541339119,0.000834211012255573,0.0131919351589913,0.00262979569344069,0
104,1.40652755698149,0.768396488583949,0.000919220811369637,1.70642089960865e-08,0.00274299604593339,0.00640741707330431,0.0144052388946155,0.0301285917867109,0.0119506391426822,0.0443949233369391,0.00909940094675618,0.00288283011292037,0,5.3443147959845e-05,0.00101886787096801,0.0617454872176591,0.0218463088217126,0.00104114953247432,0.00727437393993333,0.0115284964525319,0.00686418145005069,0.0352654283923761,0.0102920966959323,0.00834818978077106,0.00757555122595467,0,0.0124033176584489,0.00229037189772603,0,0.00935021820556368,0.0121112419803316,0.0300685413390235,0.00083435413080745,0.0131919351590716,0.00263818197790573,0
105,1.40677808520747,0.76839814685069,0.000919226635283601,1.70642141061391e-08,0.00274338099598174,0.0064134199214074,0.0144053505393906,0.0301301555566508,0.0119506828773747,0.0443982659623762,0.00909940126171954,0.00288335939111411,0,5.34872561193818e-05,0.00101886824534057,0.0617927715127559,0.0218519297616251,0.0010421226199084,0.00727668199008743,0.0115427474940619,0.00686967505608325,0.0352710215485419,0.0103534902839971,0.00835355500078292,0.00758162809183855,0,0.012404814917252,0.00229049059510768,0,0.00935304869368143,0.0121134095292509,0.0300685413389254,0.000834495087674689,0.0131919351591537,0.00264646101104384,0
106,1.40702491879994,0.76839975676752,0.000919232246864052,1.70642190901872e-08,0.00274376433378492,0.00641932607674232,0.0144054604576696,0.0301316922247187,0.0119507254918271,0.0444016339227347,0.00909940156927889,0.00288388195718777,0,5.35302618180109e-05,0.00101886861168551,0.061838875222409,0.0218575132402685,0.0010430765521639,0.00727894401471655,0.0115567648932098,0.00687510654431694,0.0352766406030271,0.0104141025277111,0.00835890541398409,0.00758773764638782,0,0.0124062851251118,0.00229060759888026,0,0.00935583532954923,0.0121155941069238,0.030068541338825,0.000834633918565004,0.0131919351592374,0.0026546336521221,0
107,1.40726817516653,0.768401320320208,0.000919237656126041,1.70642239541074e-08,0.00274414607437105,0.00642513858590798,0.0144055687062945,0.0301332030208883,0.0119507670270034,0.0444050274711762,0.00909940186971322,0.00288439795280461,0,5.35721968328554e-05,0.00101886897030624,0.0618838587627863,0.0218630620565027,0.00104401177606684,0.00728116110566787,0.0115705540401524,0.00688047716804588,0.0352822860755261,0.0104739416219678,0.0083642419938144,0.00759388040511316,0,0.012407728802801,0.00229072294972844,0,0.00935857924413281,0.0121177956841762,0.0300685413387226,0.000834770658743684,0.013191935159323,0.00266270080030591,0
108,1.40750796728675,0.768402839396771,0.000919242872525455,1.70642287034385e-08,0.00274452623232299,0.00643086039777483,0.0144056753397896,0.0301346891161722,0.0119508075220316,0.0444084468209872,0.0090994021632882,0.00288490751507606,0,5.36130919011663e-05,0.00101886932149,0.0619277796650898,0.0218685788743632,0.0010449287285877,0.00728333432986604,0.0115841201435537,0.00688578814167095,0.0352879584188313,0.0105330158728184,0.00836956564769546,0.00760005680993305,0,0.0124091464620117,0.00229083668681492,0,0.00936128152605615,0.0121200142124835,0.0300685413386179,0.000834905343024237,0.0131919351594102,0.00267066339070347,0
109,1.4077444039127,0.768404315793111,0.000919247904995837,1.7064233343404e-08,0.00274490482182195,0.00643649436614414,0.0144057804104685,0.0301361516257985,0.0119508470142981,0.0444118921473112,0.00909940245025643,0.00288541077676235,0,5.36529767592532e-05,0.00101886966550899,0.0619706927340778,0.0218740662286722,0.00104582783691838,0.00728546472958826,0.011597468239641,0.00689104064228338,0.0352936580218999,0.0105913336809182,0.0083748772201993,0.00760626723251395,0,0.0124105386055137,0.00229094884785925,0,0.00936394322368476,0.0121222496251059,0.0300685413385112,0.000835038005760615,0.0131919351594991,0.00267852239066433,0
110,1.40797758975739,0.768405751218349,0.000919252761982319,1.70642378789323e-08,0.0027452818566852,0.00644204325237039,0.0144058839685363,0.030137591612174,0.0119508855395389,0.0444153635888346,0.00909940273085837,0.00288590786646142,0,5.36918801797482e-05,0.00101887000262123,0.0620126501962874,0.0218795265304366,0.00104670951856389,0.00728755332276785,0.0116106032006796,0.00689623581117278,0.0352993852128565,0.0106489035261385,0.00838017749611048,0.00761251197755501,0,0.0124119057273007,0.00229105946921168,0,0.0093665653470839,0.0121245018381944,0.0300685413384022,0.000835168680840857,0.0131919351595896,0.00268627879631871,0
111,1.40820762567187,0.768407147299655,0.000919257451473023,1.70642423146756e-08,0.00274565735040001,0.00644750972794408,0.0144059860621854,0.030139010087664,0.0119509231319231,0.0444188612494754,0.00909940300532308,0.00288639890878876,0,5.37298300072827e-05,0.00101887033307158,0.0620537018385904,0.0218849620720409,0.00104757418144755,0.00728960110332263,0.0116235297428832,0.006901374755261,0.0353051402619295,0.0107057339532689,0.00838546720338005,0.00761879128600963,0,0.0124132483127298,0.00229116858592216,0,0.00936914886986178,0.0121267707518605,0.0300685413382915,0.00083529740168203,0.0131919351596818,0.00269393362934463,0
112,1.40843460881449,0.768408505586689,0.000919261981028114,1.70642466550273e-08,0.00274603131615338,0.00645289637703242,0.0144060867376884,0.0301404080171971,0.0119509598241324,0.0444223851999792,0.00909940327386881,0.00288688402454747,0,5.37668531926533e-05,0.00101887065709249,0.0620938951377412,0.0218903750322268,0.00104842222402785,0.00729160904150389,0.0116362524338117,0.00690645854847131,0.0353109233843227,0.0107618335587381,0.00839074701597405,0.00762510533823818,0,0.0124145668386528,0.00229127623180522,0,0.00937169473090186,0.0121290562512187,0.0300685413381789,0.000835424201226321,0.0131919351597756,0.00270148793395058,0
113,1.40865863280976,0.768409827556042,0.000919266357806656,1.70642509041387e-08,0.0027464037668582,0.00645820569897579,0.0144061860394829,0.0301417863206999,0.0119509956474348,0.0444259354795314,0.00909940353670366,0.00288736333088873,0,5.38029758255487e-05,0.00101887097490487,0.0621332753815488,0.021895767480884,0.00104925403542556,0.00729357808426478,0.0116487756992937,0.00691148823303131,0.0353167347430057,0.0108172109782907,0.00839601755661618,0.00763145425708711,0,0.0124158617735427,0.00229138243950133,0,0.00937420383599808,0.0121313582073847,0.0300685413380649,0.000835549111938294,0.013191935159871,0.00270894277406161,0
114,1.40887978789785,0.768411114615048,0.000919270588591522,1.70642550659337e-08,0.00274677471517601,0.0064634401107388,0.0144062840102536,0.0301431458753883,0.0119510306317558,0.0444295120973098,0.00909940379402639,0.00288783694146551,0,5.3838223165905e-05,0.00101887128671872,0.0621718857821878,0.0219011413836453,0.00105006999555957,0.00729550915564436,0.0116611038299066,0.0069164648207141,0.0353225744514264,0.0108718748755551,0.00840127939942535,0.00763783811088864,0,0.0124171335776141,0.00229148724053373,0,0.009376677059392,0.0121336764784478,0.0300685413379491,0.000835672165803017,0.013191935159968,0.00271629923069749,0
115,1.40909816107673,0.76841236810559,0.000919274679812489,1.70642591441234e-08,0.0027471441735375,0.00646860194931422,0.0144063806910106,0.0301444875179174,0.0119510648057429,0.0444331150340088,0.009099404046026,0.00288830496657639,0,5.3872619673957e-05,0.00101887159273388,0.0622097675822408,0.0219064986062949,0.00105087047529018,0.00729740315716444,0.0116732409870555,0.00692138929402435,0.0353284425761555,0.0109258339314501,0.00840653307244886,0.00764425691637966,0,0.0124183827029407,0.00229159066536244,0,0.00937911524522469,0.0121360109103959,0.0300685413378313,0.000835793394325149,0.0131919351600665,0.00272355839953171,0
116,1.40931383623782,0.768413589307762,0.000919278637567719,1.7064263142219e-08,0.00274751215415967,0.0064736934740784,0.0144064761211631,0.0301458120463955,0.0119510981968301,0.0444367442432954,0.00909940429288382,0.00288876751330366,0,5.3906189039043e-05,0.00101887189314063,0.0622469601539381,0.0219118409190053,0.00105165583656901,0.00729926096823772,0.01168519120867,0.0069262626073277,0.035334339139434,0.010979096834369,0.00841177906009714,0.00765071064153435,0,0.0124196095935675,0.00229169274343485,0,0.00938151920890593,0.01213836133801,0.0300685413377125,0.000835912828528803,0.0131919351601667,0.00273072138862086,0
117,1.40952689429207,0.768414779442805,0.000919282467643594,1.70642670635441e-08,0.0027478786690614,0.0064787168690984,0.0144065703385892,0.0301471202222872,0.0119511308312964,0.0444403996532702,0.00909940453477239,0.00288922468564344,0,5.3938954207225e-05,0.00101887218812027,0.0622835010921299,0.0219171700003888,0.00105242643259396,0.00730108344658483,0.0116969584145611,0.00693108568792763,0.0353402641216522,0.0110316722711008,0.00841701780547695,0.00765719920831123,0,0.012420814685622,0.00229179350323317,0,0.00938388973840622,0.0121407275857192,0.0300685413375923,0.000836030498958121,0.0131919351602683,0.0027377893162943,0
118,1.40973741329201,0.768415939676516,0.000919286175533315,1.70642709112465e-08,0.00274824373007669,0.00648367424538846,0.014406663379701,0.030148412772195,0.0119511627343177,0.044444081167841,0.00909940477185717,0.00288967658462918,0,5.3970937407777e-05,0.00101887247784562,0.0623194263013317,0.0219224874413952,0.00105318260796863,0.00730287142865814,0.0117085464114498,0.00693585943709629,0.0353462174637382,0.0110835689184322,0.0084222497126253,0.00766372249531067,0,0.0124219984074227,0.00229189297231915,0,0.00938622759547816,0.0121431094684177,0.0300685413374707,0.000836146435678573,0.0131919351603713,0.00274476330919458,0
119,1.40994546854406,0.768417071122023,0.000919289766454114,1.70642746883081e-08,0.00274860734886597,0.00648856764311615,0.0144067552795111,0.0301496903895442,0.0119511939300267,0.0444477886680739,0.00909940500429589,0.00289012330844957,0,5.40021601785959e-05,0.00101887276248161,0.0623547700774078,0.0219277947490398,0.00105392469886535,0.00730462573007052,0.0117199588977036,0.00694058473105482,0.0353521990694576,0.0111347954353929,0.00842747514865174,0.00767028034034222,0,0.0124231611795838,0.00229199117737657,0,0.00938853351681071,0.0121455067922463,0.0300685413373477,0.000836260668278712,0.0131919351604759,0.00275164450045942,0
120,1.41015113271876,0.76841817484249,0.0009192932453633,1.70642783975557e-08,0.00274896953692626,0.00649339903375919,0.0144068460716901,0.0301509537361767,0.0119512244415555,0.0444515220135165,0.00909940523223975,0.00289056495256,0,5.40326433905815e-05,0.00101887304218566,0.0623895651841061,0.0219330933499809,0.00105465303319059,0.00730634714602826,0.0117311994677935,0.00694526242191254,0.03535820880765,0.0111853604560991,0.00843269444578508,0.00767687254290215,0,0.0124243034151205,0.00229208814425062,0,0.00939080821511991,0.0121479193553359,0.0300685413372233,0.000836373225872609,0.013191935160582,0.00275843402803647,0
121,1.41035447595372,0.768419251853643,0.000919296616973243,1.70642820416696e-08,0.00274933030559949,0.00649817032220958,0.014406935788625,0.0301522034438345,0.0119512542910877,0.0444552810434424,0.00909940545583346,0.00289100160978908,0,5.40624072710384e-05,0.00101887331710819,0.0624238429250176,0.0219383845939469,0.00105536793075271,0.00730803645176574,0.0117422716164959,0.00694989333856196,0.0353642465143542,0.0112352725831613,0.00843790790332924,0.0076834988665599,0,0.0124254255195527,0.00229218389798527,0,0.00939305238018121,0.012150346948516,0.0300685413370981,0.000836484137102635,0.0131919351606895,0.00276513303312296,0
122,1.41055556595024,0.768420303126357,0.000919299885765317,1.70642856231928e-08,0.00274968966607995,0.00650288334882825,0.0144070244614737,0.0301534401155794,0.0119512834999,0.0444590655780812,0.00909940567521522,0.00289143337043877,0,5.40914714261381e-05,0.00101887358739297,0.0624576332110564,0.0219436697570206,0.00105606970343067,0.00730969440298061,0.0117531787428572,0.00695447828753513,0.0353703119948729,0.0112845403816142,0.00844311578953391,0.00769015904125446,0,0.0124265278910056,0.00229227846285907,0,0.00939526667980891,0.0121527893559881,0.0300685413369715,0.00083659343014274,0.0131919351607984,0.00277174265872218,0
123,1.41075446806766,0.768421329588753,0.000919303056002974,1.70642891445386e-08,0.00275004762942026,0.0065075398914488,0.0144071121202168,0.0301546643271311,0.0119513120884075,0.0444628754197873,0.00909940589051787,0.0028918603223819,0,5.4119854862489e-05,0.00101887385317752,0.0624909646240317,0.0219489500447887,0.00105675865534378,0.00731132173626927,0.0117639241539381,0.00695901805382197,0.0353764050257476,0.0113331723733401,0.00844831834337692,0.00769685276550065,0,0.0124276109203124,0.00229237186241787,0,0.00939745176078023,0.0121552463559642,0.0300685413368441,0.000836701132702081,0.0131919351609087,0.00277826404830961,0
124,1.41095124541131,0.768422332128371,0.000919306131743865,1.70642926079988e-08,0.00275040420653666,0.00651214166733003,0.0144071987937079,0.0301558766281239,0.0119513400762013,0.0444667103541859,0.00909940610186853,0.00289228255115177,0,5.41475760078517e-05,0.00101887411459348,0.0625238644763845,0.0219542265953521,0.00105743508302155,0.00731291916956053,0.0117745110683517,0.00696351340165216,0.0353825253566497,0.0113811770319531,0.0084535157762661,0.00770357970850668,0,0.0124286749911145,0.00229246411950669,0,0.0093996082497149,0.0121577177212725,0.0300685413367159,0.000836807272029003,0.0131919351610204,0.00278469834460159,0
125,1.41114595891683,0.768423311594347,0.000919309116851279,1.70642960157501e-08,0.00275075940821361,0.00651669033505938,0.0144072845097199,0.0301570775433061,0.0119513674820877,0.0444705701512523,0.00909940630938892,0.00289270014003092,0,5.41746527310392e-05,0.00101887437176689,0.0625563588675043,0.0219595004822211,0.00105809927557324,0.00731448740254675,0.0117849426196114,0.00696796507524258,0.0353886727121967,0.0114285627781115,0.0084587082736604,0.00771033951220368,0,0.0124297204799611,0.00229255525629929,0,0.00940173675390676,0.0121602032199315,0.0300685413365868,0.000836911874915262,0.0131919351611334,0.00279104668842038,0
126,1.41133866743011,0.768424268799008,0.000919312015004806,1.70642993698612e-08,0.00275111324510718,0.00652118749640587,0.0144073692949903,0.0301582675736672,0.0119513943241246,0.0444744545663641,0.0090994065131961,0.00289311317013259,0,5.42011023610391e-05,0.00101887462481857,0.0625884727368319,0.0219647727170779,0.00105875151485686,0.00731602711711242,0.0117952218592994,0.00697237379951356,0.0353948467936931,0.0114753379752347,0.00846389599661517,0.00771713179319058,0,0.012430747756409,0.00229264529432614,0,0.00940383786211402,0.0121627026156892,0.0300685413364569,0.00083701496770061,0.0131919351612477,0.00279731021764882,0
127,1.41152942778532,0.768425204519993,0.000919314829710287,1.70643026722988e-08,0.00275146572774829,0.00652563469812411,0.0144074531752651,0.0301594471975153,0.0119514206196557,0.0444783633413077,0.009099406713402,0.00289352172048081,0,5.42269417053895e-05,0.00101887487386432,0.0626202299139526,0.0219700442524325,0.00105939207564709,0.00731753897775808,0.011805351760072,0.00697674028077309,0.035401047280789,0.0115215109255963,0.00846907908325116,0.00772395614459181,0,0.012431757183122,0.00229273425450138,0,0.00940591214530934,0.0121652156685377,0.0300685413363258,0.000837116576277493,0.0131919351613635,0.00280349006626942,0
128,1.41171829487579,0.768426119501787,0.000919317564309196,1.70643059249336e-08,0.00275181686654508,0.00653003343370971,0.0144075361753394,0.0301606168714883,0.011951446385343,0.0444822962052566,0.00909940691011449,0.00289392586808524,0,5.42521870678466e-05,0.00101887511901528,0.0626516531659545,0.0219753159841619,0.00106002122580189,0.00731902363202023,0.0118153352185093,0.006981065207372,0.0354072738330673,0.0115670898667689,0.0084742576501547,0.00773081213783434,0,0.0124327491159688,0.0022928221571476,0,0.00940796015739202,0.0121677421351938,0.0300685413361945,0.00083721672609603,0.0131919351614804,0.002809587363482,0
129,1.41190532172603,0.768427014457346,0.000919320221987409,1.70643091295453e-08,0.00275216667178506,0.0065343851451066,0.0144076183190959,0.0301617770315252,0.0119514716371975,0.0444862528756782,0.00909940710343676,0.00289432568801313,0,5.42768542653689e-05,0.00101887536037812,0.0626827642422191,0.0219805887539417,0.00106063922642744,0.007320481710886,0.011825175057818,0.00698534925033065,0.0354135260915605,0.0116120829683995,0.0084794317937077,0.00773769932434313,0,0.0124337239041224,0.00229290902201983,0,0.00940998243586456,0.012170281769554,0.0300685413360621,0.000837315442169139,0.0131919351615987,0.00281560323289486,0
130,1.41209055955639,0.768427890069591,0.000919322805783415,1.70643122878282e-08,0.00275251515363661,0.0065386912243672,0.0144076996295431,0.0301629280937792,0.0119514963906094,0.0444902330592388,0.00909940729346815,0.00289472125345808,0,5.4300958644454e-05,0.00101887559805528,0.0627135839168318,0.0219858633515813,0.00106124633204121,0.00732191382920137,0.0118348740304038,0.00698959306394028,0.0354198036801959,0.0116564983292912,0.00848460159135165,0.00774461723715857,0,0.0124346818901578,0.00229299486832808,0,0.00941197950247788,0.0121728343231214,0.030068541335929,0.000837412749077793,0.013191935161718,0.0028215387917848,0
131,1.41227405784942,0.768428746992924,0.000919325318596088,1.70643154013958e-08,0.00275286232215043,0.00654295301526594,0.0144077801288508,0.0301640704554884,0.0119515206603756,0.0444942364526435,0.00909940748030414,0.00289511263580502,0,5.43245150968518e-05,0.00101887583214521,0.0627441320287757,0.0219911405172613,0.00106184279073289,0.00732332058607497,0.011844434820314,0.00699379728633772,0.0354261062071729,0.0117003439747741,0.00848976710278938,0.00775156539247663,0,0.0124356234101492,0.00229307971475869,0,0.00941395186384111,0.0121753995454092,0.0300685413357959,0.000837508670976473,0.0131919351618388,0.00282739515042118,0
132,1.41245586440834,0.768429585854557,0.000919327763191946,1.7064318471785e-08,0.00275320818726039,0.00654717181486716,0.0144078598383848,0.0301652044958088,0.0119515444607263,0.0444982627434544,0.0090994076640363,0.00289549990469353,0,5.43475380746828e-05,0.00101887606274256,0.0627744275201116,0.021996420943672,0.00106242884432317,0.00732470256527332,0.0118538600455626,0.00699796254005665,0.0354324332662728,0.0117436278543436,0.00849492837112564,0.0077585432911153,0,0.0124365487937689,0.00229316357949483,0,0.00941590001200695,0.012177977184315,0.0300685413356616,0.000837603231598596,0.0131919351619605,0.00283317341144987,0
133,1.41263602541785,0.768430407255645,0.000919330142211935,1.70643215004606e-08,0.00275355275878462,0.00655134887504809,0.0144079387787384,0.0301663305765957,0.0119515678053502,0.0445023116108579,0.00909940784475304,0.00289588312807691,0,5.43700416049877e-05,0.0010188762899384,0.0628044884722073,0.022001705278066,0.00106300472851985,0.00732606033561162,0.0118631522603477,0.00700208943255622,0.0354387844381057,0.011786357839552,0.00850008542394858,0.00776555041990921,0,0.0124374583643822,0.00229324648023544,0,0.00941782442502473,0.0121805669864776,0.0300685413355272,0.000837696454262196,0.0131919351620835,0.00283887466933325,0
